Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2016-17,02-04-2017,Sevilla,Sp Gijon,0,0,D,0,0,D
2016-17,02-04-2017,Valencia,La Coruna,3,0,H,2,0,H
2016-17,03-04-2017,Celta,Las Palmas,3,1,H,2,0,H
2016-17,04-04-2017,Ath Bilbao,Espanol,2,0,H,2,0,H
2016-17,04-04-2017,Ath Madrid,Sociedad,1,0,H,1,0,H
2016-17,04-04-2017,Betis,Villarreal,0,1,A,0,0,D
2016-17,05-04-2017,Alaves,Osasuna,0,1,A,0,0,D
2016-17,05-04-2017,Barcelona,Sevilla,3,0,H,3,0,H
2016-17,05-04-2017,La Coruna,Granada,0,0,D,0,0,D
2016-17,05-04-2017,Leganes,Real Madrid,2,4,A,2,3,A
2016-17,05-04-2017,Sp Gijon,Malaga,0,1,A,0,1,A
2016-17,06-04-2017,Eibar,Las Palmas,3,1,H,2,0,H
2016-17,06-04-2017,Valencia,Celta,3,2,H,1,1,D
2016-17,07-04-2017,Villarreal,Ath Bilbao,3,1,H,1,1,D
2016-17,08-04-2017,Espanol,Alaves,1,0,H,0,0,D
2016-17,08-04-2017,Malaga,Barcelona,2,0,H,1,0,H
2016-17,08-04-2017,Real Madrid,Ath Madrid,1,1,D,0,0,D
2016-17,08-04-2017,Sevilla,La Coruna,4,2,H,3,2,H
2016-17,09-04-2017,Celta,Eibar,0,2,A,0,1,A
2016-17,09-04-2017,Granada,Valencia,1,3,A,0,2,A
2016-17,09-04-2017,Las Palmas,Betis,4,1,H,1,0,H
2016-17,09-04-2017,Osasuna,Leganes,2,1,H,1,1,D
2016-17,10-04-2017,Sociedad,Sp Gijon,3,1,H,2,0,H
2016-17,14-04-2017,Ath Bilbao,Las Palmas,5,1,H,3,1,H
2016-17,15-04-2017,Ath Madrid,Osasuna,3,0,H,1,0,H
2016-17,15-04-2017,Barcelona,Sociedad,3,2,H,3,2,H
2016-17,15-04-2017,La Coruna,Malaga,2,0,H,0,0,D
2016-17,15-04-2017,Sp Gijon,Real Madrid,2,3,A,1,1,D
2016-17,16-04-2017,Betis,Eibar,2,0,H,1,0,H
2016-17,16-04-2017,Granada,Celta,0,3,A,0,1,A
2016-17,16-04-2017,Leganes,Espanol,0,1,A,0,0,D
2016-17,16-04-2017,Valencia,Sevilla,0,0,D,0,0,D
2016-17,17-04-2017,Alaves,Villarreal,2,1,H,2,0,H
2016-17,21-04-2017,Sevilla,Granada,2,0,H,1,0,H
2016-17,22-04-2017,Espanol,Ath Madrid,0,1,A,0,0,D
2016-17,22-04-2017,Malaga,Valencia,2,0,H,2,0,H
2016-17,22-04-2017,Osasuna,Sp Gijon,2,2,D,1,0,H
2016-17,22-04-2017,Villarreal,Leganes,2,1,H,0,0,D
2016-17,23-04-2017,Celta,Betis,0,1,A,0,0,D
2016-17,23-04-2017,Las Palmas,Alaves,1,1,D,1,0,H
2016-17,23-04-2017,Real Madrid,Barcelona,2,3,A,1,1,D
2016-17,23-04-2017,Sociedad,La Coruna,1,0,H,1,0,H
2016-17,24-04-2017,Eibar,Ath Bilbao,0,1,A,0,0,D
2016-17,25-04-2017,Ath Madrid,Villarreal,0,1,A,0,0,D
2016-17,25-04-2017,Granada,Malaga,0,2,A,0,0,D
2016-17,25-04-2017,Sp Gijon,Espanol,1,1,D,1,0,H
2016-17,26-04-2017,Barcelona,Osasuna,7,1,H,2,0,H
2016-17,26-04-2017,La Coruna,Real Madrid,2,6,A,1,3,A
2016-17,26-04-2017,Leganes,Las Palmas,3,0,H,0,0,D
2016-17,26-04-2017,Valencia,Sociedad,2,3,A,0,2,A
2016-17,27-04-2017,Alaves,Eibar,0,0,D,0,0,D
2016-17,27-04-2017,Ath Bilbao,Betis,2,1,H,0,0,D
2016-17,27-04-2017,Sevilla,Celta,2,1,H,0,0,D
2016-17,28-04-2017,Villarreal,Sp Gijon,3,1,H,1,0,H
2016-17,29-04-2017,Espanol,Barcelona,0,3,A,0,0,D
2016-17,29-04-2017,Las Palmas,Ath Madrid,0,5,A,0,3,A
2016-17,29-04-2017,Real Madrid,Valencia,2,1,H,1,0,H
2016-17,29-04-2017,Sociedad,Granada,2,1,H,1,0,H
2016-17,30-04-2017,Betis,Alaves,1,4,A,1,0,H
2016-17,30-04-2017,Celta,Ath Bilbao,0,3,A,0,1,A
2016-17,30-04-2017,Eibar,Leganes,2,0,H,0,0,D
2016-17,30-04-2017,Osasuna,La Coruna,2,2,D,1,1,D
2016-17,01-05-2017,Malaga,Sevilla,4,2,H,1,1,D
2016-17,05-05-2017,Sevilla,Sociedad,1,1,D,1,0,H
2016-17,06-05-2017,Ath Madrid,Eibar,1,0,H,0,0,D
2016-17,06-05-2017,Barcelona,Villarreal,4,1,H,2,1,H
2016-17,06-05-2017,Granada,Real Madrid,0,4,A,0,4,A
2016-17,06-05-2017,Sp Gijon,Las Palmas,1,0,H,0,0,D
2016-17,07-05-2017,Alaves,Ath Bilbao,1,0,H,0,0,D
2016-17,07-05-2017,La Coruna,Espanol,1,2,A,0,2,A
2016-17,07-05-2017,Malaga,Celta,3,0,H,1,0,H
2016-17,07-05-2017,Valencia,Osasuna,4,1,H,2,0,H
2016-17,08-05-2017,Leganes,Betis,4,0,H,2,0,H
2016-17,13-05-2017,Espanol,Valencia,0,1,A,0,0,D
2016-17,13-05-2017,Osasuna,Granada,2,1,H,1,1,D
2016-17,14-05-2017,Alaves,Celta,3,1,H,3,0,H
2016-17,14-05-2017,Ath Bilbao,Leganes,1,1,D,1,0,H
2016-17,14-05-2017,Betis,Ath Madrid,1,1,D,0,0,D
2016-17,14-05-2017,Eibar,Sp Gijon,0,1,A,0,1,A
2016-17,14-05-2017,Las Palmas,Barcelona,1,4,A,0,2,A
2016-17,14-05-2017,Real Madrid,Sevilla,4,1,H,2,0,H
2016-17,14-05-2017,Sociedad,Malaga,2,2,D,1,1,D
2016-17,14-05-2017,Villarreal,La Coruna,0,0,D,0,0,D
2016-17,17-05-2017,Celta,Real Madrid,1,4,A,0,1,A
2016-17,19-05-2017,Granada,Espanol,1,2,A,1,2,A
2016-17,20-05-2017,La Coruna,Las Palmas,3,0,H,3,0,H
2016-17,20-05-2017,Leganes,Alaves,1,1,D,0,0,D
2016-17,20-05-2017,Sevilla,Osasuna,5,0,H,3,0,H
2016-17,20-05-2017,Sp Gijon,Betis,2,2,D,1,1,D
2016-17,21-05-2017,Ath Madrid,Ath Bilbao,3,1,H,2,0,H
2016-17,21-05-2017,Barcelona,Eibar,4,2,H,0,1,A
2016-17,21-05-2017,Celta,Sociedad,2,2,D,0,0,D
2016-17,21-05-2017,Malaga,Real Madrid,0,2,A,0,1,A
2016-17,21-05-2017,Valencia,Villarreal,1,3,A,0,1,A
2017-18,18-08-2017,Leganes,Alaves,1,0,H,1,0,H
2017-18,18-08-2017,Valencia,Las Palmas,1,0,H,1,0,H
2017-18,19-08-2017,Celta,Sociedad,2,3,A,1,1,D
2017-18,19-08-2017,Girona,Ath Madrid,2,2,D,2,0,H
2017-18,19-08-2017,Sevilla,Espanol,1,1,D,1,1,D
2017-18,20-08-2017,Ath Bilbao,Getafe,0,0,D,0,0,D
2017-18,20-08-2017,Barcelona,Betis,2,0,H,2,0,H
2017-18,20-08-2017,La Coruna,Real Madrid,0,3,A,0,2,A
2017-18,21-08-2017,Levante,Villarreal,1,0,H,0,0,D
2017-18,21-08-2017,Malaga,Eibar,0,1,A,0,0,D
2017-18,25-08-2017,Betis,Celta,2,1,H,1,1,D
2017-18,25-08-2017,Sociedad,Villarreal,3,0,H,3,0,H
2017-18,26-08-2017,Alaves,Barcelona,0,2,A,0,0,D
2017-18,26-08-2017,Girona,Malaga,1,0,H,1,0,H
2017-18,26-08-2017,Las Palmas,Ath Madrid,1,5,A,0,2,A
2017-18,26-08-2017,Levante,La Coruna,2,2,D,1,2,A
2017-18,27-08-2017,Eibar,Ath Bilbao,0,1,A,0,1,A
2017-18,27-08-2017,Espanol,Leganes,0,1,A,0,1,A
2017-18,27-08-2017,Getafe,Sevilla,0,1,A,0,0,D
2017-18,27-08-2017,Real Madrid,Valencia,2,2,D,1,1,D
2017-18,08-09-2017,Leganes,Getafe,1,2,A,0,1,A
2017-18,09-09-2017,Barcelona,Espanol,5,0,H,2,0,H
2017-18,09-09-2017,Real Madrid,Levante,1,1,D,1,1,D
2017-18,09-09-2017,Sevilla,Eibar,3,0,H,0,0,D
2017-18,09-09-2017,Valencia,Ath Madrid,0,0,D,0,0,D
2017-18,10-09-2017,Ath Bilbao,Girona,2,0,H,1,0,H
2017-18,10-09-2017,Celta,Alaves,1,0,H,1,0,H
2017-18,10-09-2017,La Coruna,Sociedad,2,4,A,1,2,A
2017-18,10-09-2017,Villarreal,Betis,3,1,H,1,1,D
2017-18,11-09-2017,Malaga,Las Palmas,1,3,A,0,1,A
2017-18,15-09-2017,Eibar,Leganes,1,0,H,0,0,D
2017-18,16-09-2017,Ath Madrid,Malaga,1,0,H,0,0,D
2017-18,16-09-2017,Betis,La Coruna,2,1,H,1,1,D
2017-18,16-09-2017,Getafe,Barcelona,1,2,A,1,0,H
2017-18,16-09-2017,Levante,Valencia,1,1,D,1,1,D
2017-18,17-09-2017,Alaves,Villarreal,0,3,A,0,1,A
2017-18,17-09-2017,Girona,Sevilla,0,1,A,0,0,D
2017-18,17-09-2017,Las Palmas,Ath Bilbao,1,0,H,0,0,D
2017-18,17-09-2017,Sociedad,Real Madrid,1,3,A,1,2,A
2017-18,18-09-2017,Espanol,Celta,2,1,H,2,0,H
2017-18,19-09-2017,Barcelona,Eibar,6,1,H,2,0,H
2017-18,19-09-2017,Valencia,Malaga,5,0,H,1,0,H
2017-18,20-09-2017,Ath Bilbao,Ath Madrid,1,2,A,0,0,D
2017-18,20-09-2017,La Coruna,Alaves,1,0,H,1,0,H
2017-18,20-09-2017,Leganes,Girona,0,0,D,0,0,D
2017-18,20-09-2017,Real Madrid,Betis,0,1,A,0,0,D
2017-18,20-09-2017,Sevilla,Las Palmas,1,0,H,0,0,D
2017-18,21-09-2017,Celta,Getafe,1,1,D,1,0,H
2017-18,21-09-2017,Levante,Sociedad,3,0,H,1,0,H
2017-18,21-09-2017,Villarreal,Espanol,0,0,D,0,0,D
2017-18,23-09-2017,Alaves,Real Madrid,1,2,A,1,2,A
2017-18,23-09-2017,Ath Madrid,Sevilla,2,0,H,0,0,D
2017-18,23-09-2017,Girona,Barcelona,0,3,A,0,1,A
2017-18,23-09-2017,Malaga,Ath Bilbao,3,3,D,1,1,D
2017-18,24-09-2017,Eibar,Celta,0,4,A,0,3,A
2017-18,24-09-2017,Espanol,La Coruna,4,1,H,2,0,H
2017-18,24-09-2017,Getafe,Villarreal,4,0,H,0,0,D
2017-18,24-09-2017,Las Palmas,Leganes,0,2,A,0,0,D
2017-18,24-09-2017,Sociedad,Valencia,2,3,A,1,1,D
2017-18,25-09-2017,Betis,Levante,4,0,H,0,0,D
2017-18,29-09-2017,Celta,Girona,3,3,D,2,2,D
2017-18,30-09-2017,La Coruna,Getafe,2,1,H,0,0,D
2017-18,30-09-2017,Leganes,Ath Madrid,0,0,D,0,0,D
2017-18,30-09-2017,Levante,Alaves,0,2,A,0,1,A
2017-18,30-09-2017,Sevilla,Malaga,2,0,H,0,0,D
2017-18,01-10-2017,Barcelona,Las Palmas,3,0,H,0,0,D
2017-18,01-10-2017,Real Madrid,Espanol,2,0,H,1,0,H
2017-18,01-10-2017,Sociedad,Betis,4,4,D,2,2,D
2017-18,01-10-2017,Valencia,Ath Bilbao,3,2,H,2,0,H
2017-18,01-10-2017,Villarreal,Eibar,3,0,H,1,0,H
2017-18,13-10-2017,Espanol,Levante,0,0,D,0,0,D
2017-18,14-10-2017,Alaves,Sociedad,0,2,A,0,0,D
2017-18,14-10-2017,Ath Bilbao,Sevilla,1,0,H,1,0,H
2017-18,14-10-2017,Ath Madrid,Barcelona,1,1,D,1,0,H
2017-18,14-10-2017,Getafe,Real Madrid,1,2,A,0,1,A
2017-18,15-10-2017,Betis,Valencia,3,6,A,0,2,A
2017-18,15-10-2017,Eibar,La Coruna,0,0,D,0,0,D
2017-18,15-10-2017,Girona,Villarreal,1,2,A,1,2,A
2017-18,15-10-2017,Malaga,Leganes,0,2,A,0,0,D
2017-18,16-10-2017,Las Palmas,Celta,2,5,A,0,2,A
2017-18,21-10-2017,Barcelona,Malaga,2,0,H,1,0,H
2017-18,21-10-2017,Betis,Alaves,2,0,H,1,0,H
2017-18,21-10-2017,Levante,Getafe,1,1,D,0,0,D
2017-18,21-10-2017,Valencia,Sevilla,4,0,H,1,0,H
2017-18,22-10-2017,Celta,Ath Madrid,0,1,A,0,1,A
2017-18,22-10-2017,Leganes,Ath Bilbao,1,0,H,0,0,D
2017-18,22-10-2017,Real Madrid,Eibar,3,0,H,2,0,H
2017-18,22-10-2017,Villarreal,Las Palmas,4,0,H,0,0,D
2017-18,23-10-2017,La Coruna,Girona,1,2,A,0,1,A
2017-18,23-10-2017,Sociedad,Espanol,1,1,D,0,1,A
2017-18,28-10-2017,Alaves,Valencia,1,2,A,0,1,A
2017-18,28-10-2017,Ath Bilbao,Barcelona,0,2,A,0,1,A
2017-18,28-10-2017,Ath Madrid,Villarreal,1,1,D,0,0,D
2017-18,28-10-2017,Sevilla,Leganes,2,1,H,1,0,H
2017-18,29-10-2017,Eibar,Levante,2,2,D,0,2,A
2017-18,29-10-2017,Getafe,Sociedad,2,1,H,0,1,A
2017-18,29-10-2017,Girona,Real Madrid,2,1,H,0,1,A
2017-18,29-10-2017,Malaga,Celta,2,1,H,1,0,H
2017-18,30-10-2017,Espanol,Betis,1,0,H,0,0,D
2017-18,30-10-2017,Las Palmas,La Coruna,1,3,A,1,1,D
2017-18,03-11-2017,Betis,Getafe,2,2,D,0,2,A
2017-18,04-11-2017,Alaves,Espanol,1,0,H,1,0,H
2017-18,04-11-2017,Barcelona,Sevilla,2,1,H,1,0,H
2017-18,04-11-2017,La Coruna,Ath Madrid,0,1,A,0,0,D
2017-18,04-11-2017,Valencia,Leganes,3,0,H,1,0,H
2017-18,05-11-2017,Celta,Ath Bilbao,3,1,H,3,1,H
2017-18,05-11-2017,Levante,Girona,1,2,A,0,0,D
2017-18,05-11-2017,Real Madrid,Las Palmas,3,0,H,1,0,H
2017-18,05-11-2017,Sociedad,Eibar,3,1,H,2,0,H
2017-18,05-11-2017,Villarreal,Malaga,2,0,H,0,0,D
2017-18,17-11-2017,Girona,Sociedad,1,1,D,0,1,A
2017-18,18-11-2017,Ath Madrid,Real Madrid,0,0,D,0,0,D
2017-18,18-11-2017,Getafe,Alaves,4,1,H,2,0,H
2017-18,18-11-2017,Leganes,Barcelona,0,3,A,0,1,A
2017-18,18-11-2017,Sevilla,Celta,2,1,H,1,1,D
2017-18,19-11-2017,Ath Bilbao,Villarreal,1,1,D,0,1,A
2017-18,19-11-2017,Espanol,Valencia,0,2,A,0,0,D
2017-18,19-11-2017,Las Palmas,Levante,0,2,A,0,0,D
2017-18,19-11-2017,Malaga,La Coruna,3,2,H,1,1,D
2017-18,20-11-2017,Eibar,Betis,5,0,H,2,0,H
2017-18,24-11-2017,Celta,Leganes,1,0,H,1,0,H
2017-18,25-11-2017,Alaves,Eibar,1,2,A,0,1,A
2017-18,25-11-2017,Betis,Girona,2,2,D,0,1,A
2017-18,25-11-2017,Levante,Ath Madrid,0,5,A,0,2,A
2017-18,25-11-2017,Real Madrid,Malaga,3,2,H,2,1,H
2017-18,26-11-2017,La Coruna,Ath Bilbao,2,2,D,1,1,D
2017-18,26-11-2017,Sociedad,Las Palmas,2,2,D,1,1,D
2017-18,26-11-2017,Valencia,Barcelona,1,1,D,0,0,D
2017-18,26-11-2017,Villarreal,Sevilla,2,3,A,1,0,H
2017-18,27-11-2017,Espanol,Getafe,1,0,H,0,0,D
2017-18,01-12-2017,Malaga,Levante,0,0,D,0,0,D
2017-18,02-12-2017,Ath Bilbao,Real Madrid,0,0,D,0,0,D
2017-18,02-12-2017,Ath Madrid,Sociedad,2,1,H,0,1,A
2017-18,02-12-2017,Barcelona,Celta,2,2,D,1,1,D
2017-18,02-12-2017,Sevilla,La Coruna,2,0,H,1,0,H
2017-18,03-12-2017,Eibar,Espanol,3,1,H,2,0,H
2017-18,03-12-2017,Getafe,Valencia,1,0,H,0,0,D
2017-18,03-12-2017,Las Palmas,Betis,1,0,H,1,0,H
2017-18,03-12-2017,Leganes,Villarreal,3,1,H,0,0,D
2017-18,04-12-2017,Girona,Alaves,2,3,A,0,0,D
2017-18,08-12-2017,Alaves,Las Palmas,2,0,H,1,0,H
2017-18,09-12-2017,Getafe,Eibar,0,0,D,0,0,D
2017-18,09-12-2017,La Coruna,Leganes,1,0,H,1,0,H
2017-18,09-12-2017,Real Madrid,Sevilla,5,0,H,5,0,H
2017-18,09-12-2017,Valencia,Celta,2,1,H,1,0,H
2017-18,10-12-2017,Betis,Ath Madrid,0,1,A,0,1,A
2017-18,10-12-2017,Levante,Ath Bilbao,1,2,A,0,1,A
2017-18,10-12-2017,Sociedad,Malaga,0,2,A,0,1,A
2017-18,10-12-2017,Villarreal,Barcelona,0,2,A,0,0,D
2017-18,11-12-2017,Espanol,Girona,0,1,A,0,1,A
2017-18,15-12-2017,Sevilla,Levante,0,0,D,0,0,D
2017-18,16-12-2017,Ath Bilbao,Sociedad,0,0,D,0,0,D
2017-18,16-12-2017,Ath Madrid,Alaves,1,0,H,0,0,D
2017-18,16-12-2017,Eibar,Valencia,2,1,H,0,0,D
2017-18,17-12-2017,Barcelona,La Coruna,4,0,H,2,0,H
2017-18,17-12-2017,Celta,Villarreal,0,1,A,0,1,A
2017-18,17-12-2017,Girona,Getafe,1,0,H,1,0,H
2017-18,17-12-2017,Las Palmas,Espanol,2,2,D,0,2,A
2017-18,18-12-2017,Malaga,Betis,0,2,A,0,1,A
2017-18,19-12-2017,Levante,Leganes,0,0,D,0,0,D
2017-18,20-12-2017,Getafe,Las Palmas,2,0,H,2,0,H
2017-18,20-12-2017,Sociedad,Sevilla,3,1,H,1,1,D
2017-18,21-12-2017,Alaves,Malaga,1,0,H,0,0,D
2017-18,21-12-2017,Eibar,Girona,4,1,H,2,1,H
2017-18,22-12-2017,Betis,Ath Bilbao,0,2,A,0,1,A
2017-18,22-12-2017,Espanol,Ath Madrid,1,0,H,0,0,D
2017-18,23-12-2017,La Coruna,Celta,1,3,A,0,2,A
2017-18,23-12-2017,Real Madrid,Barcelona,0,3,A,0,0,D
2017-18,23-12-2017,Valencia,Villarreal,0,1,A,0,1,A
2017-18,06-01-2018,Ath Madrid,Getafe,2,0,H,1,0,H
2017-18,06-01-2018,Las Palmas,Eibar,1,2,A,1,0,H
2017-18,06-01-2018,Sevilla,Betis,3,5,A,2,2,D
2017-18,06-01-2018,Valencia,Girona,2,1,H,1,1,D
2017-18,07-01-2018,Ath Bilbao,Alaves,2,0,H,1,0,H
2017-18,07-01-2018,Barcelona,Levante,3,0,H,2,0,H
2017-18,07-01-2018,Celta,Real Madrid,2,2,D,1,2,A
2017-18,07-01-2018,Leganes,Sociedad,1,0,H,0,0,D
2017-18,07-01-2018,Villarreal,La Coruna,1,1,D,1,0,H
2017-18,08-01-2018,Malaga,Espanol,0,1,A,0,1,A
2017-18,12-01-2018,Getafe,Malaga,1,0,H,0,0,D
2017-18,13-01-2018,Eibar,Ath Madrid,0,1,A,0,1,A
2017-18,13-01-2018,Girona,Las Palmas,6,0,H,1,0,H
2017-18,13-01-2018,La Coruna,Valencia,1,2,A,0,1,A
2017-18,13-01-2018,Real Madrid,Villarreal,0,1,A,0,0,D
2017-18,14-01-2018,Alaves,Sevilla,1,0,H,0,0,D
2017-18,14-01-2018,Espanol,Ath Bilbao,1,1,D,1,1,D
2017-18,14-01-2018,Levante,Celta,0,1,A,0,1,A
2017-18,14-01-2018,Sociedad,Barcelona,2,4,A,2,1,H
2017-18,15-01-2018,Betis,Leganes,3,2,H,2,1,H
2017-18,19-01-2018,Getafe,Ath Bilbao,2,2,D,1,1,D
2017-18,20-01-2018,Ath Madrid,Girona,1,1,D,1,0,H
2017-18,20-01-2018,Espanol,Sevilla,0,3,A,0,2,A
2017-18,20-01-2018,Las Palmas,Valencia,2,1,H,1,1,D
2017-18,20-01-2018,Villarreal,Levante,2,1,H,1,0,H
2017-18,21-01-2018,Alaves,Leganes,2,2,D,0,0,D
2017-18,21-01-2018,Betis,Barcelona,0,5,A,0,0,D
2017-18,21-01-2018,Real Madrid,La Coruna,7,1,H,2,1,H
2017-18,21-01-2018,Sociedad,Celta,1,2,A,1,1,D
2017-18,22-01-2018,Eibar,Malaga,1,1,D,0,1,A
2017-18,26-01-2018,Ath Bilbao,Eibar,1,1,D,0,0,D
2017-18,27-01-2018,La Coruna,Levante,2,2,D,2,0,H
2017-18,27-01-2018,Malaga,Girona,0,0,D,0,0,D
2017-18,27-01-2018,Valencia,Real Madrid,1,4,A,0,2,A
2017-18,27-01-2018,Villarreal,Sociedad,4,2,H,4,1,H
2017-18,28-01-2018,Ath Madrid,Las Palmas,3,0,H,0,0,D
2017-18,28-01-2018,Barcelona,Alaves,2,1,H,0,1,A
2017-18,28-01-2018,Leganes,Espanol,3,2,H,1,0,H
2017-18,28-01-2018,Sevilla,Getafe,1,1,D,0,0,D
2017-18,29-01-2018,Celta,Betis,3,2,H,1,0,H
2017-18,02-02-2018,Sociedad,La Coruna,5,0,H,1,0,H
2017-18,03-02-2018,Alaves,Celta,2,1,H,2,0,H
2017-18,03-02-2018,Betis,Villarreal,2,1,H,1,0,H
2017-18,03-02-2018,Eibar,Sevilla,5,1,H,3,1,H
2017-18,03-02-2018,Levante,Real Madrid,2,2,D,1,1,D
2017-18,04-02-2018,Ath Madrid,Valencia,1,0,H,0,0,D
2017-18,04-02-2018,Espanol,Barcelona,1,1,D,0,0,D
2017-18,04-02-2018,Getafe,Leganes,0,0,D,0,0,D
2017-18,04-02-2018,Girona,Ath Bilbao,2,0,H,1,0,H
2017-18,05-02-2018,Las Palmas,Malaga,1,0,H,0,0,D
2017-18,09-02-2018,Ath Bilbao,Las Palmas,0,0,D,0,0,D
2017-18,10-02-2018,Leganes,Eibar,0,1,A,0,0,D
2017-18,10-02-2018,Malaga,Ath Madrid,0,1,A,0,1,A
2017-18,10-02-2018,Real Madrid,Sociedad,5,2,H,4,0,H
2017-18,10-02-2018,Villarreal,Alaves,1,2,A,0,1,A
2017-18,11-02-2018,Barcelona,Getafe,0,0,D,0,0,D
2017-18,11-02-2018,Celta,Espanol,2,2,D,1,1,D
2017-18,11-02-2018,Sevilla,Girona,1,0,H,0,0,D
2017-18,11-02-2018,Valencia,Levante,3,1,H,1,1,D
2017-18,12-02-2018,La Coruna,Betis,0,1,A,0,0,D
2017-18,16-02-2018,Girona,Leganes,3,0,H,2,0,H
2017-18,17-02-2018,Alaves,La Coruna,1,0,H,0,0,D
2017-18,17-02-2018,Eibar,Barcelona,0,2,A,0,1,A
2017-18,17-02-2018,Las Palmas,Sevilla,1,2,A,0,1,A
2017-18,17-02-2018,Malaga,Valencia,1,2,A,1,0,H
2017-18,18-02-2018,Ath Madrid,Ath Bilbao,2,0,H,0,0,D
2017-18,18-02-2018,Betis,Real Madrid,3,5,A,2,1,H
2017-18,18-02-2018,Espanol,Villarreal,1,1,D,0,1,A
2017-18,18-02-2018,Sociedad,Levante,3,0,H,2,0,H
2017-18,19-02-2018,Getafe,Celta,3,0,H,1,0,H
2017-18,21-02-2018,Leganes,Real Madrid,1,3,A,1,2,A
2017-18,23-02-2018,La Coruna,Espanol,0,0,D,0,0,D
2017-18,24-02-2018,Barcelona,Girona,6,1,H,4,1,H
2017-18,24-02-2018,Celta,Eibar,2,0,H,0,0,D
2017-18,24-02-2018,Leganes,Las Palmas,0,0,D,0,0,D
2017-18,24-02-2018,Real Madrid,Alaves,4,0,H,1,0,H
2017-18,25-02-2018,Ath Bilbao,Malaga,2,1,H,2,1,H
2017-18,25-02-2018,Sevilla,Ath Madrid,2,5,A,0,2,A
2017-18,25-02-2018,Valencia,Sociedad,2,1,H,1,0,H
2017-18,25-02-2018,Villarreal,Getafe,1,0,H,1,0,H
2017-18,26-02-2018,Levante,Betis,0,2,A,0,0,D
2017-18,27-02-2018,Espanol,Real Madrid,1,0,H,0,0,D
2017-18,27-02-2018,Girona,Celta,1,0,H,1,0,H
2017-18,28-02-2018,Ath Bilbao,Valencia,1,1,D,0,1,A
2017-18,28-02-2018,Ath Madrid,Leganes,4,0,H,2,0,H
2017-18,28-02-2018,Eibar,Villarreal,1,0,H,1,0,H
2017-18,28-02-2018,Getafe,La Coruna,3,0,H,2,0,H
2017-18,28-02-2018,Malaga,Sevilla,0,1,A,0,1,A
2017-18,01-03-2018,Alaves,Levante,1,0,H,0,0,D
2017-18,01-03-2018,Betis,Sociedad,0,0,D,0,0,D
2017-18,01-03-2018,Las Palmas,Barcelona,1,1,D,0,1,A
2017-18,03-03-2018,La Coruna,Eibar,1,1,D,1,1,D
2017-18,03-03-2018,Leganes,Malaga,2,0,H,0,0,D
2017-18,03-03-2018,Real Madrid,Getafe,3,1,H,2,0,H
2017-18,03-03-2018,Sevilla,Ath Bilbao,2,0,H,2,0,H
2017-18,03-03-2018,Villarreal,Girona,0,2,A,0,1,A
2017-18,04-03-2018,Barcelona,Ath Madrid,1,0,H,1,0,H
2017-18,04-03-2018,Levante,Espanol,1,1,D,0,0,D
2017-18,04-03-2018,Sociedad,Alaves,2,1,H,2,1,H
2017-18,04-03-2018,Valencia,Betis,2,0,H,1,0,H
2017-18,05-03-2018,Celta,Las Palmas,2,1,H,0,0,D
2017-18,09-03-2018,Girona,La Coruna,2,0,H,1,0,H
2017-18,10-03-2018,Eibar,Real Madrid,1,2,A,0,1,A
2017-18,10-03-2018,Getafe,Levante,0,1,A,0,0,D
2017-18,10-03-2018,Malaga,Barcelona,0,2,A,0,2,A
2017-18,10-03-2018,Sevilla,Valencia,0,2,A,0,1,A
2017-18,11-03-2018,Ath Bilbao,Leganes,2,0,H,2,0,H
2017-18,11-03-2018,Ath Madrid,Celta,3,0,H,1,0,H
2017-18,11-03-2018,Espanol,Sociedad,2,1,H,0,1,A
2017-18,11-03-2018,Las Palmas,Villarreal,0,2,A,0,0,D
2017-18,12-03-2018,Alaves,Betis,1,3,A,0,2,A
2017-18,16-03-2018,Levante,Eibar,2,1,H,1,0,H
2017-18,17-03-2018,Betis,Espanol,3,0,H,1,0,H
2017-18,17-03-2018,La Coruna,Las Palmas,1,1,D,1,1,D
2017-18,17-03-2018,Sociedad,Getafe,1,2,A,1,1,D
2017-18,17-03-2018,Valencia,Alaves,3,1,H,2,0,H
2017-18,18-03-2018,Barcelona,Ath Bilbao,2,0,H,2,0,H
2017-18,18-03-2018,Celta,Malaga,0,0,D,0,0,D
2017-18,18-03-2018,Leganes,Sevilla,2,1,H,1,0,H
2017-18,18-03-2018,Real Madrid,Girona,6,3,H,1,1,D
2017-18,18-03-2018,Villarreal,Ath Madrid,2,1,H,0,1,A
2017-18,31-03-2018,Ath Bilbao,Celta,1,1,D,0,0,D
2017-18,31-03-2018,Girona,Levante,1,1,D,0,0,D
2017-18,31-03-2018,Las Palmas,Real Madrid,0,3,A,0,2,A
2017-18,31-03-2018,Sevilla,Barcelona,2,2,D,1,0,H
2017-18,01-04-2018,Ath Madrid,La Coruna,1,0,H,1,0,H
2017-18,01-04-2018,Eibar,Sociedad,0,0,D,0,0,D
2017-18,01-04-2018,Espanol,Alaves,0,0,D,0,0,D
2017-18,01-04-2018,Leganes,Valencia,0,1,A,0,0,D
2017-18,01-04-2018,Malaga,Villarreal,1,0,H,1,0,H
2017-18,02-04-2018,Getafe,Betis,0,1,A,0,0,D
2017-18,06-04-2018,La Coruna,Malaga,3,2,H,1,1,D
